id,y
6d79ca6c-855d-485b-9ec7-708e032b269d,no
e70a8d28-90e9-4967-a90f-d7260a37405a,no
4bc1fdcb-44ab-42eb-99f0-00e4686c0e24,no
a4b7869e-034a-41bc-b8b8-8e981bb00be4,no
61706d86-e972-454b-b010-1156d2b3152b,no
232b7789-cd76-425e-be1a-9a72f9ecb764,no
55e7845b-02f2-476c-8dd7-c4cc7b33ce77,no
f96e37dd-5e89-43a3-9421-c89088f7f33f,no
90ad670b-795a-4de3-800a-b56a89f82338,no
230bb1a3-d5ca-4456-8645-6bb582f3fd13,no
c4c7ad88-2920-436e-b766-db07467cf71f,no
35cd39b4-913e-48cb-9fed-d26efeb080a7,no
f4f34a61-c00c-4d9c-b14b-0edc9f98d5af,no
783ca39f-dc23-4e25-8ae4-26045c6e7d69,no
7b0c4e4c-9a9b-44de-9c9b-d06fa43945f3,no
86c85b72-95a2-489b-bd0d-24f2cb02964c,no
1e0f5467-9eb5-4d4c-82be-4163ddcc48ec,no
c37e5d6f-2e07-4a83-9449-032c87aaed50,no
47a3f821-59dd-4cef-9677-d045e50f177c,no
6a7bcbe8-3c4e-499b-a42a-452daaf618c3,no
86dd7e56-a7fd-428b-85cc-7ad1e92c75e7,no
50440334-2f53-4cc7-8a65-377bf6566b14,no
44d289f9-1864-4e41-a00e-e01c76647f1a,no
948e98db-5857-488d-bdc9-cedafae78b2f,no
a62524af-ff12-4e0d-a3e0-3edd6fda9f0c,no
c355b296-f5b1-429e-9984-e7da8d6a5f82,no
fd4af5c7-45cb-4908-a8c5-65798f6da6a9,no
382befb8-c433-4680-bef4-e1d882419729,no
bbfe0854-6021-417f-bb1f-d45e023268b9,no
83d091f4-ac64-4bb8-b294-cfa1cf1660b2,no
fc505754-35ac-4711-811a-507cbd766d2a,no
75f190fe-b299-4df1-ac49-4291f54d0d44,no
be8cb25e-978d-467d-a691-ebffae52de6f,no
3e8d880b-6411-4bae-98c9-afe0c58415b5,no
f531ac4f-02e2-4637-8435-3830ac00c5e6,no
736def5f-c34a-42e8-a90d-f9b4d96995b5,no
ce75c5e7-0673-455f-ac1c-0e1f4c0b66b9,no
ecf6289e-d6ec-4579-a385-7dc84e688793,no
4fca2258-1853-4e95-b378-ed388ed7a25d,no
c1796c7f-573a-49a1-94e5-f9f9077aa60b,no
77ee5deb-b340-46d4-a155-7436590110d8,no
58edb6b4-41dc-4c5e-9b10-514ac2983e6a,no
ccc70a2f-54ee-431c-b8bb-bbd0fe2ebe44,no
ee529152-30ed-4689-b4fa-036d60e12131,no
ccb36224-97df-4bd8-9b58-9d99a9bd8baa,no
efa99646-9ac6-4529-8ad8-4896cd30ec5e,no
b2a045f2-5912-4224-83c5-5055330ad4d5,no
a382f310-c430-4e60-8511-3bd866ccd281,no
99ebb660-44b1-45e0-b424-c10f2f80cf57,no
c5fd2519-c21c-4a09-8075-642f2dc5cbb6,no
cd3164c8-af9e-4d71-9bf8-3a59a08ef0dc,no
ee0785e2-25f7-457b-ba90-da10085f85cf,no
9014d3ea-0c42-455a-998d-ab7267c90032,no
594a921b-b18e-403d-923f-d4fcc97b06a1,no
83c450f5-d47b-43da-8b15-dc18ed6ac881,no
4bde2ac4-b9c5-44d6-97a5-e07a340e1ba7,no
7cdf575a-f491-4326-a3b5-536cb13bdd0d,no
40c324ea-e615-4c02-95e0-6def1cae12bc,no
778b1038-447e-4d7c-af90-9b3cc1c1d130,no
efc57c75-f553-4014-991d-3c778cf8e6d1,no
3e16949f-f1be-41a4-b7b8-ae75b7061207,no
360f8f50-8449-4c17-afc3-a107edf8c6ac,no
b53c57e1-0d7a-438c-9f0a-631e0d82c097,no
7ae95352-efbd-4f88-8088-52b0f3cace5b,no
338cd72a-1f96-40fd-b51e-074df4b8d948,no
a525b1cc-4988-4bdb-bb48-f4f01d0832af,no
e861d46a-a64b-4ab4-ae0e-dfbab7630a06,no
0c0e9254-f20e-4bd4-97c7-d3ea5d5f7302,no
55af90be-6cb0-4922-b0ee-c0d7bd1bc0bb,no
bafd2a07-9534-4413-aac3-0bc26cbef930,no
15077726-7107-48b8-b688-324741c23ab5,no
8173a8b7-2194-4416-8b27-5b59ebf2d063,no
e883000b-5cb8-4456-85f5-4d53605cc8fd,no
ed361446-0b26-4206-9d2c-8b6e32ca6471,no
e9e3c934-0c98-4826-bfba-3fde159948cd,no
9a4401a3-92bc-4e02-83c7-5649813b4c89,no
e28d4388-1e84-4dc2-8e6e-e83c2cd195b9,no
5a870325-cc09-4c52-9dbf-a36548259b83,no
a37f7346-6340-4f8f-9993-596b409776a9,no
8d14cbfb-27f4-43c6-b92e-63e87b8ae794,no
d001881e-68e3-482d-8b0f-80a91673a0ca,no
298ddb0b-2012-42b9-8ac2-eafc1534fe18,no
860b037d-40b5-4d65-9e5b-39aaf0397c08,no
de91bde4-cf29-4185-97aa-fbf5795b3f88,yes
19f5d3eb-1aba-4366-9f81-2e251a156798,no
f71d4143-8b11-44d5-a5c8-7c5efd99ef2d,no
25c4309b-ea13-4f8f-ac19-1dcc9cfb5c3a,yes
be766a7a-425f-4999-9009-25a1f36a0781,yes
434c0171-180c-43f2-a4b2-206b1d51e783,no
0e0c7bdf-a113-4a6f-aa6b-beab3a73c2f8,no
84941c6e-56e7-4881-b75d-680230b4abad,no
5a0e04c1-aa3a-4a0a-86eb-8b67b0b37b5b,no
c8d1e2a6-3a82-4381-84d7-f54f1ceee989,no
98af137e-1fef-4ae4-ab2d-7570aef4c47d,no
0651451b-5fe0-4e85-91f1-b04813eae4d5,no
35af0afe-72bd-4aa0-b7e9-838696a127fa,no
df4b16b4-b991-4ded-b018-97d62799bfcf,no
e62600c3-03e4-40c4-b087-874257ab34a5,no
a6325a5e-0a09-42ac-871d-9cf9c6475fa2,no
b79aa0da-21fa-488a-ab1d-ebcac0390543,no
69ae2484-0419-4730-9507-b4122d879ed9,no
39a0694a-5b81-42e0-a080-4de8532c6296,no
31e19a55-1065-42aa-a997-cfcff5845036,no
220360a0-bfcc-4a07-9811-e6d2f26b8141,no
4713f3df-b001-4421-a5c1-aad1d22f4dd5,no
65bc4697-d599-47f2-9234-4448125dee25,no
b558ed27-2992-41c4-ab77-287209562b0e,no
d4a11a93-f2ef-4223-8a6e-63a687a14556,no
73a39541-f3ba-4762-b9a6-ea4b5165afd2,no
47e497a5-9722-4c7b-8b29-9cfd78cb0325,no
8fd4cba8-16f8-4eff-93ae-2798e0252939,no
873ce968-dad6-4511-9c5c-cd5f84e80fb1,no
37bff7e0-fc07-438f-bf40-c6e9051eb336,no
319d8784-90a1-4303-9b65-ee9ea3789a8e,no
0c6b4739-c559-495d-bc07-efb308b86cb3,no
4d39831d-5cf5-411c-a782-bdaf35327a6b,no
9b607bde-7f84-4933-a565-3af29d95f597,no
561d7b72-2232-4a89-875c-fa905c875b07,no
1426cf3c-7c74-4968-a5f4-1fb450251aa5,no
7ea9a959-80f5-4597-8349-034e2c63bdd4,no
066379a4-fead-4918-8a82-6eeba94705a6,no
8ca88ec1-e713-45cd-a58e-20aef8451f30,no
43b4a3d3-8df4-422f-bff0-1a77c8e4d829,no
c2e7054c-f60a-4bfd-ae7a-43a2d11f8031,no
1a8d5449-ea60-46ef-8885-c522d0082f60,no
a708152b-b6a6-416d-9260-375c465d6775,no
5db585e3-7bea-44de-b604-ab20250440c9,no
a3a0585b-99d6-4abd-8864-5ab5e9135637,no
27b015fd-aeeb-406e-b517-ae806b127442,no
f1a21bf9-5dbc-46bf-b5eb-aa806cba606d,yes
4555e515-a6a7-4e6b-accf-91fdb46c2883,no
9524c277-76c8-420b-8b9c-7c036832ea7c,no
2ee83c19-4470-42dd-9463-a5f9d0a07985,no
bb0e34d2-33b9-4c0b-9c33-5d2ab309119d,no
29347d59-0fd5-42cf-a786-ae678a203c03,no
d91178bc-69f0-4f7f-9b02-4a4af8de8be2,no
40fc8f9d-2c5f-4eb4-a749-ad04cc4d653d,no
a90350af-b83d-4d6b-ae31-8653d859f696,no
a3f2b1ad-6188-4949-aebd-ca35a7ee2056,no
61fd028b-f51a-437b-8f1f-e38b9b6706d8,no
f4633f2e-05ff-46db-baf4-6ffb23c5e4e2,no
ead5ccfb-ab7d-468f-b5d2-d457530821ff,no
04762daf-3579-45d3-b5f9-2ec2afdd73bb,no
ee6af230-d8d7-43aa-a44f-2678a05bdd4e,no
fb02b5be-353b-4935-bf2d-845daf617335,no
da74d682-4745-4bb7-b69c-ba70f880038e,no
6fbf5cc6-026d-48a4-bb60-029549ceb5ec,no
9d807c22-dfb9-4f3c-bbd1-c6d0133b6d0b,no
3c360fb9-0719-48ed-bdf7-9bcb4bede2ce,no
5768768b-b136-4dfc-b808-0862c1a6de5a,no
f525c455-14bf-424c-a06a-e3ae449be0e5,no
f92c24f6-65b6-455c-a541-64f7a79e2a1a,no
c9365497-4a8c-47f5-aee2-9f55145d0fd8,no
ac9677ad-e620-4529-8049-8441efff8114,no
27f04026-113d-4085-8f7e-ea65550a4d30,no
f2e91333-ac32-4477-8d7f-bb2e180e2e28,no
3c40c695-a8dd-408c-93bc-c7cad5bcd2e1,no
8044d46c-fb29-4116-b7ea-4f487aa40a70,no
5ab57888-4bfc-4352-81a7-1b0649d18a85,no
3a487484-8e47-467e-afd9-53e3dfe16711,no
5d6459f0-a72c-440b-b8ca-58b0f9408132,no
043ca9fd-171b-483d-8bde-a4833ec2cbd9,no
6b6b1b78-9a2b-441b-8628-2fd1ab277a7d,no
a21e4b8f-e0a9-4125-b0f6-bd21a9c9eeab,no
c9778168-c91c-49cb-91a7-04fab2a499ab,no
7bd933ac-a346-4a58-b064-b6afef19f262,no
d8fedfd2-c3cd-4211-8878-344cc356e781,no
a21b0640-2003-42eb-a25c-9f6cbf7cd158,no
f009519b-6a93-498e-9856-2d0a64089929,yes
e5f6e0c4-4a1d-4bf0-b21c-57cc9010cd2f,no
ebed1e33-ce41-4729-ad91-655bde0388c6,no
4d1bf816-8c2f-4b66-85d5-45ab30a74dc1,no
ec8ac40d-b32a-4204-98ce-d73caa54b820,no
f02290f8-9305-4a3f-8863-67716d34b6dc,no
0e19b3ed-a8c6-481c-9fe1-224a53b0329b,no
f608c3c0-57b6-42d7-97e1-bb9e310ee920,no
6986994a-8d5a-4a15-97cb-aab3bb2c3638,no
302df13e-4dca-4ba5-ad98-f918a2a04665,no
3540d293-3714-42ef-94f9-376501d1cce4,no
87719416-a0d1-417b-8090-4d7ae5bb0d72,no
40a2f645-29dd-461b-83c3-74d08fbab335,no
c328c951-7a4d-4ee7-9cdb-92a1f6b956b4,no
5125c658-d5f6-45ba-aa88-9e03c856551a,no
2602891d-c588-42ee-9d11-dd6bc9cd370d,no
e76e2c77-e427-4cd6-98b8-d88095d8bde1,no
6109d5d6-139e-41e6-b4e1-e856a473384c,no
8dde9c92-939e-4da3-808d-edf2d6a02563,no
5a97e6a5-da77-4785-993e-de57139a43e3,no
b1645d4b-c92b-4f53-b3e3-69ed2bfa228b,no
355658cc-4e6b-4120-8806-30acf1ed4e01,no
6faf8527-4de5-4bf5-aea9-745ff922f69d,no
39223140-622c-435b-8067-c33122c26702,no
db6753ce-329d-43c2-93bc-2748531e211e,no
16debd69-abc8-48fd-8bd4-7f1b83c4b113,no
54371e49-2496-4088-a9ba-376de022c89e,no
bd9d0d08-274a-41f5-a69b-36b8047ccbd3,no
ee2012a4-5607-4154-8130-e15b7721f377,no
ce5cfd9b-ad3d-45ef-8d56-1bcafaa1d9d9,no
cd4687db-b1f5-4939-9a48-ccf61bcabc46,no
6e90a6de-e6ef-4bb0-bda6-7ebe40f7c56f,no
fe47958b-b19e-4437-aa5c-98ac079f5213,no
78fbf809-47d4-48cf-bead-e3a0be7cf076,no
91b549ff-ea91-434d-8568-d06737cd1247,no
bc6b9087-024c-40ae-a2cd-3fe940b21c6c,no
0478259e-e3fe-4733-83f1-c6ceacffb0c9,no
7ba4d9e7-b14a-4bc3-8e7e-d804bb6acb2e,no
7d475a88-2062-4f93-83f0-1fe2d23fac87,no
f32f4f25-4aed-450a-a96a-c4cffba80f99,no
e4d3a9e0-d938-4614-84c6-012b5761229d,no
5251d068-7ba8-4448-8476-fa87c62ea517,no
fa7be700-e848-4b36-9e22-19603820fb01,no
f3dd0aae-525e-44bf-a8c5-74445e05b885,no
a11c9369-736b-41b8-abd0-d7e609e2a0c0,no
9d7ede6e-1568-4739-ae52-11c670b20070,no
c8cd84f1-cd04-405e-bd6a-4c22427dd6ee,no
065a184d-4024-4f2b-a257-1f8e7e9b7ce9,no
7766d35e-2464-46ca-86cd-ef212988a5d0,no
39537d82-88e7-470a-be7e-1959dd05879b,no
6ac54c37-57b3-42c7-bbb0-6ce223dad05b,no
1248ccbf-c98e-43d3-ae5b-551c5a0cf2a3,no
cb395c46-7393-4502-be8e-c362e464199f,no
3fd7de46-c647-4453-949c-b1ff43f3c927,no
ee44f005-dca2-4df3-aa2b-26babb975266,no
b354ad81-866a-4795-aa60-ad716fd31c62,no
dd0110b2-0cd7-4fa7-8fdf-f766293842d7,no
